id,week,home_id,home_team,home_points,away_id,away_team,away_points
401416634,10,2459,Northern Illinois,22,2117,Central Michigan,35
401426601,10,242,Rice,37,2638,UTEP,30
401426364,10,324,Coastal Carolina,35,2026,Appalachian State,28
401423445,10,2400,Mississippi Valley State,30,2010,Alabama A&M,20
401411151,10,103,Boston College,31,150,Duke,38
401404155,10,41,Connecticut,27,113,UMass,10
401424933,10,2504,Prairie View,16,2016,Alcorn State,23
401404031,10,264,Washington,24,204,Oregon State,21
401404141,10,349,Army,7,2005,Air Force,13
401431057,10,2280,Husson,,2884,Nichols,
401435138,10,2467,Norwich,,2108,Catholic University,
401435097,10,184,Rochester,,173,Hartwick,
401432550,10,3162,Alfred State College,,417,Gallaudet,
401438627,10,110438,Dean College,22,15,Anna Maria College,36
401432886,10,286,NC Wesleyan,,2938,Huntingdon,
401456158,10,2015,Albright,,111674,Alvernia University,
401444594,10,18,Bridgewater State,,2967,Framingham State,
401405131,10,275,Wisconsin,23,120,Maryland,10
401403937,10,245,Texas A&M,24,57,Florida,41
401403936,10,142,Missouri,17,96,Kentucky,21
401461253,10,452,Endicott College,42,2776,Salve Regina,10
401432133,10,587,Notre Dame College,,2882,UNC Pembroke,
401432558,10,237,Union,,175,Ithaca,
401430700,10,330,Virginia State,21,2676,Virginia Union,33
401423002,10,107,Holy Cross,42,2329,Lehigh,14
401404108,10,2628,TCU,34,2641,Texas Tech,24
401455579,10,2060,Bentley,10,2022,American International,18
401433020,10,2315,Kutztown,9,223,West Chester,28
401441885,10,2986,Fairmont State,,2249,Glenville State,
401426598,10,2429,Charlotte,7,98,Western Kentucky,59
401432996,10,2858,California (PA),13,367,Gannon,25
401443120,10,247,King's College (PA),,2969,Misericordia,
401438632,10,2557,Coast Guard,,2749,Worcester Polytechnic,
401450144,10,246,Juniata,,2667,Ursinus,
401433403,10,2528,Rensselaer,,2779,St Lawrence,
401439540,10,81,Springfield,,109,MIT,
401423422,10,2184,Duquesne,35,2529,Sacred Heart,28
401405128,10,158,Nebraska,13,135,Minnesota,20
401405129,10,77,Northwestern,7,194,Ohio State,21
401432770,10,2644,Thiel College,,2242,Geneva College,
401438655,10,2843,Western Connecticut State,,114,Fitchburg State,
401411156,10,258,Virginia,28,153,North Carolina,31
401441957,10,402,Worcester State College,,2909,Westfield State,
401431158,10,2354,Lycoming,28,2725,Widener,16
401431168,10,110,Mass Maritime,,2972,Plymouth State,
401415193,10,43,Yale,69,225,Brown,17
401428199,10,2127,Charleston Southern,34,2523,Robert Morris,21
401432390,10,2830,St. Anselm,,2038,Assumption,
401445232,10,2336,Limestone,,122666,Barton College,
401420794,10,2448,North Carolina A&T,49,2450,Norfolk State,24
401405130,10,2509,Purdue,3,2294,Iowa,24
401438640,10,2808,Delaware Valley,,2221,FDU-Florham,
401415649,10,202,Tulsa,13,2655,Tulane,27
401433154,10,124180,Bluefield,,124179,Lincoln University (CA),
401431839,10,2560,Shorter,,2822,North Greenville,
401411157,10,259,Virginia Tech,27,59,Georgia Tech,28
401450190,10,2394,Middlebury,,348,Hamilton,
401423430,10,46,Georgetown,24,2598,St Francis (PA),38
401431565,10,128,Northern Michigan,,129,Saginaw Valley,
401431507,10,2654,Truman State,,2816,McKendree,
401431549,10,2273,Hillsdale,,2392,Michigan Tech,
401431559,10,2886,Northwood (MI),,2477,Ohio Dominican,
401431958,10,2438,Nebraska-Kearney,,2122,Central Oklahoma,
401432125,10,455,WV Wesleyan,,341,Frostburg State,
401433135,10,2369,Mars Hill,,2839,Tusculum,
401432959,10,2364,Minnesota State,,2587,Southwest Minnesota State,
401433028,10,209,Lock Haven,,2559,Shippensburg,
401435052,10,2222,Ferris State,28,110254,Davenport,7
401433056,10,215,Slippery Rock,,2205,Edinboro,
401431192,10,2790,Albion,,354,Olivet College,
401424410,10,48,Delaware,49,2405,Monmouth,17
401435129,10,121,Bates College,,2977,Trinity (CT),
401437213,10,2085,Buffalo State,7,174,Hobart,63
401435192,10,2398,Millsaps,,386,Trinity (TX),
401445810,10,33,Colby,,112,Tufts,
401445126,10,2700,McDaniel College,,2248,Gettysburg,
401450196,10,2871,Kean,17,2532,Salisbury,32
401438553,10,548,LaGrange College,,2896,Southern Virginia,
401441261,10,336,Wesleyan,,2731,Williams,
401432748,10,2062,Bethany (WV),,2018,Allegheny,
401432652,10,203,Linfield,65,2930,Willamette,0
401438691,10,2827,Rowan,,2818,Montclair State,
401432635,10,3112,Christopher Newport,,2442,College of New Jersey,
401430973,10,2964,Central,,67,Luther,
401431037,10,2175,Dickinson,,118,Johns Hopkins,
401415203,10,108,Harvard,20,171,Columbia,21
401418842,10,282,Indiana State,7,155,North Dakota,42
401424443,10,227,Rhode Island,26,311,Maine,22
401418650,10,2630,UT Martin,27,338,Kennesaw State,44
401432108,10,112335,Wheeling Jesuit,,2128,Charleston (WV),
401424391,10,2261,Hampton,14,2729,William & Mary,20
401422993,10,2142,Colgate,16,322,Lafayette,21
401430994,10,2913,Brevard College,7,2056,Belhaven College,20
401422984,10,2083,Bucknell,17,2230,Fordham,59
401441934,10,2422,Muhlenberg,,216,Susquehanna,
401432848,10,446,Martin Luther College,10,433,Westminster,7
401432776,10,2686,Washington & Jefferson,,146,Grove City College,
401435117,10,2748,Wooster,,2171,Denison,
401432579,10,2274,Hiram,,125974,Hilbert College,
401432614,10,83,DePauw,72,391,Oberlin,0
401432789,10,2614,St. Vincent,,2845,Waynesburg,
401444602,10,7,Amherst College,17,340,Bowdoin,14
401432724,10,2828,Shenandoah,,297,Hampden-Sydney,
401435193,10,2257,Greenville,,109418,Finlandia University,
401432972,10,389,Upper Iowa,7,2851,Winona State,45
401425428,10,112358,Long Island University,29,2115,Central Connecticut,20
401444118,10,2583,Southern Connecticut State,,126086,Post University,
401432716,10,2516,Randolph-Macon,,366,Ferrum,
401431065,10,2702,Western New England,,111675,University of New England,
401415410,10,172,Cornell,21,219,Pennsylvania,28
401432872,10,2047,Averett,,2258,Guilford,
401432357,10,2119,Central State,,2310,Kentucky State,
401432622,10,2746,Wittenberg,7,2980,Ohio Wesleyan,14
401432587,10,89,Wabash College,,352,Kenyon,
401431309,10,2832,St. Norbert,,101,Eureka College,
401418608,10,163,Princeton,17,159,Dartmouth,14
401445231,10,2075,Bowie State,,2339,Lincoln (PA),
401420785,10,2619,Stony Brook,24,2415,Morgan State,22
401432338,10,2019,Allen,21,490,Benedict College,54
401431185,10,2800,Alma College,,2003,Adrian,
401432381,10,2441,New Haven,,112334,Franklin Pierce,
401423150,10,2166,Davidson,56,56,Stetson,48
401432420,10,2817,Minnesota St-Moorhead,,3066,Concordia-St. Paul,
401431407,10,2506,Presbyterian College,28,2168,Dayton,52
401430985,10,2685,Wartburg,81,2564,Simpson College,9
401439538,10,471,Stevenson,,398,Wilkes,
401442046,10,284,Stonehill,50,2681,Wagner,10
401432764,10,2849,Westminster PA,,2963,Case Western Reserve,
401431115,10,390,Utica,,365,Alfred,
401431205,10,2651,Trine,,2812,Hope,
401441949,10,122774,Keystone,,2951,SUNY Maritime,
401439523,10,2782,SUNY Cortland,56,374,St. John Fisher,14
401432536,10,2234,Franklin & Marshall,,323,Moravian,
401433047,10,2188,East Stroudsburg,,2974,Shepherd,
401432669,10,191,Heidelberg,,188,Baldwin-Wallace,
401438677,10,2733,Wilmington (OH),13,332,Muskingum,27
401432692,10,359,Otterbein,,427,Ohio Northern,
401430721,10,2940,Livingstone,,2304,Johnson C Smith,
401435183,10,317,Marietta,,424,Capital,
401431125,10,2233,Franklin,,2419,Mount St. Joseph,
401433406,10,2074,Bluffton,,2023,Anderson (IN),
401439525,10,190,Defiance,,2362,Manchester,
401425517,10,2569,South Carolina State,24,2169,Delaware State,27
401432678,10,426,Mount Union,34,2302,John Carroll,28
401432902,10,2744,UW-Stout,7,2745,UW-Whitewater,16
401431325,10,2151,Concordia (IL),,2283,Benedictine (IL),
401431263,10,266,Beloit College,,262,Lake Forest,
401436996,10,133,St. Olaf College,,2968,Gustavus Adolphus,
401432894,10,2740,Wisconsin-La Crosse,,2723,UW-River Falls,
401435102,10,2600,St. Johns (MN),,2101,Carleton,
401431075,10,2042,Augustana (IL),,2106,Carthage,
401435208,10,272,Wisconsin-Platteville,,2738,Wisconsin-Eau Claire,
401431106,10,143,Washington (MO),,396,Wheaton College (Ill),
401431021,10,2588,Southwestern University,,2639,Texas Lutheran,
401413210,10,2717,Western Carolina,36,2747,Wofford,29
401431092,10,306,Illinois Wesleyan,,3071,North Central,
401431281,10,2919,Monmouth (IL),,2891,Ripon,
401431272,10,268,Lawrence,,80,Chicago,
401431254,10,124,Augsburg,,2802,Bethel (MN),
401431004,10,2758,Howard Payne,,2371,Mary Hardin-Baylor,
401431013,10,2194,East Texas Baptist,,2834,Sul Ross State,
401430966,10,263,Loras College,,49,Dubuque,
401435215,10,2743,Wisconsin-Stevens Point,,271,UW-Oshkosh,
401430958,10,6845,Nebraska Wesleyan University,14,2141,Coe,34
401432330,10,2013,Albany State (GA),21,2232,Fort Valley State,31
401432362,10,2657,Tuskegee,26,2396,Miles,23
401433042,10,611,Seton Hill College,,2385,Mercyhurst,
401431934,10,2231,Fort Hays State,,196,Northeastern State,
401431974,10,2687,Washburn,23,90,Pittsburg State,37
401431924,10,2118,Central Missouri State,,137,Missouri Western,
401432098,10,2148,Concord,,2017,Alderson-Broaddus,
401432410,10,2043,Augustana (SD),,134,Minnesota-Duluth,
401432401,10,132,Bemidji State,24,425,Northern State,14
401426366,10,295,Old Dominion,0,276,Marshall,12
401420813,10,233,South Dakota,20,2623,Missouri State,13
401433097,10,2424,New Mexico Highlands,,2146,Colorado Mines,
401432985,10,2071,Bloomsburg,17,210,Millersville,25
401433122,10,2107,Catawba,10,2331,Lenoir-Rhyne,62
401433107,10,2237,Fort Lewis,,2714,Western State,
401431523,10,2586,Southwest Baptist,,2825,Quincy,
401421114,10,2674,Valparaiso,7,2900,St. Thomas (MN),34
401424400,10,2210,Elon,27,399,Albany,3
401431497,10,2911,William Jewell College,,2292,Indianapolis,
401420838,10,2710,Western Illinois,17,2449,North Dakota State,56
401420804,10,2428,North Carolina Central,50,47,Howard,21
401415648,10,218,Temple,54,58,South Florida,28
401432964,10,2894,Sioux Falls,,2844,Wayne State (NE),
401424445,10,119,Towson,27,222,Villanova,3
401432351,10,60,Morehouse,,2805,Clark Atlanta,
401421134,10,2643,The Citadel,21,236,Chattanooga,31
401428194,10,2803,Bryant,43,2097,Campbell,37
401433085,10,2123,Chadron State,,11,Colorado Mesa,
401433004,10,2291,Indiana (PA),,2134,Clarion,
401433138,10,351,Wingate,15,2444,Newberry,24
401439516,10,2206,Edward Waters,,124110,UFTL,
401432808,10,3,Birmingham-Southern,,2121,Centre,
401432861,10,2359,Macalester,,375,St. Scholastica,
401431135,10,2262,Hanover,,86,Rose-Hulman,
401432566,10,409,Concordia (WI),45,2741,Wisconsin Lutheran,21
401432541,10,74,Millikin,18,32,Carroll (WI),26
401431292,10,65,Grinnell,,2286,Illinois College,
401431316,10,2044,Aurora,,6353,Lakeland University,
401431286,10,2155,Cornell College (IA),27,255,Knox College,31
401432855,10,509,Crown College,,583,Northwestern (MN),
401432523,10,2810,Hardin-Simmons,,2045,Austin College,
401431239,10,2152,Concordia (MN),,162,Hamline,
401431084,10,75,North Park,,72,Elmhurst,
401441940,10,2781,Brockport State (NY),,3110,Morrisville State,
401432739,10,2079,Bridgewater (VA),,2688,Washington & Lee,
401431951,10,138,Northwest Missouri State,27,2403,Missouri Southern State,5
401428479,10,2635,Tennessee Tech,35,2815,Lindenwood,34
401432801,10,2553,Sewanee Univ. of the South,,2757,Berry College,
401426369,10,2572,Southern Mississippi,14,2247,Georgia State,42
401426600,10,2348,Louisiana Tech,40,2393,Middle Tennessee,24
401422971,10,2535,Samford,34,2678,VMI,15
401431859,10,2695,West Alabama,,2401,Mississippi College,
401433068,10,2001,Adams State,,2069,Black Hills State,
401431943,10,2876,Lincoln (MO),,2214,Emporia State,
401431831,10,2170,Delta State,,2698,West Georgia,
401431483,10,2568,Southern Arkansas,,200,Southern Nazarene,
401431540,10,125,Grand Valley State,42,131,Wayne State (MI),14
401431477,10,199,Southeastern Oklahoma,,2888,Ouachita Baptist,
401431987,10,2224,Findlay,,2682,Walsh,
401432441,10,568,Minot State,,559,University of Mary,
401438601,10,2105,Carson-Newman,,2842,UVA-Wise,
401431463,10,2271,Henderson State,51,319,Oklahoma Baptist,24
401425457,10,2692,Weber State,30,16,Sacramento State,33
401404104,10,201,Oklahoma,35,239,Baylor,38
401462226,10,2916,Incarnate Word,73,2277,Houston Christian,20
401413241,10,70,Idaho,48,331,Eastern Washington,16
401418835,10,2287,Illinois State,17,2754,Youngstown State,19
401431456,10,2927,Southwestern Oklahoma,,2264,Harding,
401430747,10,2191,East Central,16,2028,Arkansas-Monticello,0
401424945,10,2755,Grambling,36,2029,Arkansas-Pine Bluff,10
401462227,10,2837,Texas A&M-Commerce,14,2466,Northwestern State,41
401411155,10,221,Pittsburgh,19,183,Syracuse,9
401405127,10,356,Illinois,15,127,Michigan State,23
401404032,10,24,Stanford,14,265,Washington State,52
401405132,10,84,Indiana,14,213,Penn State,45
401415252,10,328,Utah State,27,167,New Mexico,10
401403933,10,61,Georgia,27,2633,Tennessee,13
401424444,10,257,Richmond,40,160,New Hampshire,34
401404106,10,2305,Kansas,37,197,Oklahoma State,16
401426602,10,5,UAB,38,2636,UT San Antonio,44
401404105,10,66,Iowa State,31,277,West Virginia,14
401415651,10,235,Memphis,28,2116,UCF,35
401404030,10,38,Colorado,10,2483,Oregon,49
401421100,10,301,San Diego,23,2086,Butler,26
401423454,10,2065,Bethune-Cookman,22,2011,Alabama State,37
401423160,10,2413,Morehead State,21,2368,Marist,31
401430714,10,2736,Winston-Salem,6,2220,Fayetteville State,14
401432829,10,17,Claremont,,29,Redlands,
401415650,10,2132,Cincinnati,20,2426,Navy,10
401432661,10,205,Pacific (OR),,2721,Whitworth,
401431577,10,437,Lake Erie College,,308,Ashland,
401433102,10,2570,Colorado State-Pueblo,,613,South Dakota Mines,
401426365,10,290,Georgia Southern,31,6,South Alabama,38
401426599,10,249,North Texas,52,2229,Florida International,14
401413345,10,2464,Northern Arizona,38,147,Montana State,41
401431874,10,101784,Erskine,,2213,Emory & Henry,
401403932,10,8,Arkansas,19,2335,Liberty,21
401435179,10,2508,Puget Sound,,2486,Pacific Lutheran,
401462228,10,2320,Lamar,31,2545,Southeastern Louisiana,47
401431608,10,2848,Western Oregon,,2829,Simon Fraser,
401418642,10,2198,Eastern Kentucky,42,2110,Central Arkansas,14
401420835,10,2460,Northern Iowa,28,2571,South Dakota State,31
401415181,10,2502,Portland State,35,2458,Northern Colorado,21
401430737,10,2823,Northwestern Oklahoma State,,2033,Arkansas Tech,
401431590,10,2316,Kentucky Wesleyan,,2838,Tiffin,
401426367,10,309,Louisiana,17,2653,Troy,23
401441337,10,2542,Savannah State,44,2323,Lane,38
401426368,10,2433,Louisiana Monroe,31,326,Texas State,30
401418635,10,2453,North Alabama,35,2046,Austin Peay,38
401423951,10,50,Florida A&M,30,2582,Southern,16
401439560,10,291,Methodist,,2256,Greensboro,
401432140,10,2699,West Liberty,32,2707,WV State,42
401425426,10,2634,Tennessee State,0,2546,Southeast Missouri State,42
401423923,10,2640,Texas Southern,14,2296,Jackson State,41
401432816,10,418,Hendrix College,6,2519,Rhodes,0
401415250,10,68,Boise State,28,252,BYU,31
401413263,10,302,UC Davis,43,304,Idaho State,3
401404107,10,2306,Kansas State,27,251,Texas,34
401415652,10,2567,SMU,77,248,Houston,63
401415254,10,21,San Diego State,14,2439,UNLV,10
401431914,10,2704,West Texas A&M,21,2201,Eastern New Mexico,24
401431910,10,110243,University of Texas of the Permian Basin,,2703,Western New Mexico,
401431599,10,2025,Angelo State,,2120,Central Washington,
401431853,10,2673,Valdosta State,31,110242,West Florida,32
401403934,10,99,LSU,32,333,Alabama,31
401404130,10,87,Notre Dame,35,228,Clemson,14
401404027,10,254,Utah,45,12,Arizona,20
401411153,10,2390,Miami,3,52,Florida State,45
401411152,10,97,Louisville,34,256,James Madison,10
401403935,10,344,Mississippi State,39,2,Auburn,33
401405133,10,164,Rutgers,17,130,Michigan,52
401403938,10,238,Vanderbilt,27,2579,South Carolina,38
401432644,10,415,George Fox University,,2333,Lewis & Clark,
401413232,10,149,Montana,57,13,Cal Poly,0
401462519,10,2627,Tarleton State,23,2000,Abilene Christian,28
401418807,10,2377,McNeese,29,2197,Eastern Illinois,15
401473448,10,3101,Utah Tech,48,253,Southern Utah,36
401411154,10,152,NC State,30,154,Wake Forest,21
401431899,10,2658,Texas A&M-Kingsville,,2395,Midwestern State,
401439558,10,2923,Pomona-Pitzer,,2850,Whittier,
401439553,10,411,Chapman,,2094,Cal Lutheran,
401415253,10,278,Fresno State,55,62,Hawai'i,13
401404028,10,9,Arizona State,36,26,UCLA,50
401404029,10,30,USC,41,25,California,35
401415251,10,23,San José State,28,36,Colorado State,16
401416637,11,2006,Akron,28,2199,Eastern Michigan,34
401416638,11,193,Miami (OH),21,195,Ohio,37
401416636,11,2649,Toledo,28,2050,Ball State,21
401416641,11,189,Bowling Green,6,2309,Kent State,40
401416640,11,2117,Central Michigan,31,2084,Buffalo,27
401416639,11,2711,Western Michigan,21,2459,Northern Illinois,24
401415653,11,235,Memphis,26,202,Tulsa,10
401426370,11,309,Louisiana,36,290,Georgia Southern,17
401450200,11,2442,College of New Jersey,,2871,Kean,
401431066,11,2827,Rowan,,111675,University of New England,
401415654,11,2132,Cincinnati,27,151,East Carolina,25
401425458,11,2502,Portland State,17,16,Sacramento State,45
401404033,11,30,USC,55,38,Colorado,17
401415259,11,2439,UNLV,30,278,Fresno State,37
401404112,11,277,West Virginia,23,201,Oklahoma,20
401443323,11,107,Holy Cross,36,2803,Bryant,29
401431402,11,43,Yale,24,163,Princeton,20
401428200,11,2448,North Carolina A&T,20,2127,Charleston Southern,10
401431541,11,110254,Davenport,7,125,Grand Valley State,49
401433052,11,367,Gannon,,2559,Shippensburg,
401431159,11,2969,Misericordia,,2354,Lycoming,
401432887,11,2256,Greensboro,,286,NC Wesleyan,
401444603,11,2731,Williams,20,7,Amherst College,10
401445806,11,348,Hamilton,,121,Bates College,
401456159,11,2967,Framingham State,,402,Worcester State College,
401432679,11,2302,John Carroll,,359,Otterbein,
401431049,11,2884,Nichols,,40,Curry,
401411159,11,150,Duke,24,259,Virginia Tech,7
401403939,11,8,Arkansas,10,99,LSU,13
401431058,11,2776,Salve Regina,,2280,Husson,
401455580,11,2487,Pace,10,2060,Bentley,18
401431824,11,2838,Tiffin,,2224,Findlay,
401432997,11,2858,California (PA),,2188,East Stroudsburg,
401431820,11,437,Lake Erie College,,128,Northern Michigan,
401433005,11,2134,Clarion,,223,West Chester,
401403942,11,96,Kentucky,21,238,Vanderbilt,24
401403945,11,2633,Tennessee,66,142,Missouri,24
401404156,11,41,Connecticut,36,2335,Liberty,33
401405134,11,356,Illinois,24,2509,Purdue,31
401415656,11,58,South Florida,23,2567,SMU,41
401423003,11,2329,Lehigh,36,2142,Colgate,33
401432391,11,2022,American International,,2830,St. Anselm,
401423423,11,2681,Wagner,28,2529,Sacred Heart,38
401435139,11,2108,Catholic University,,81,Springfield,
401439545,11,2749,Worcester Polytechnic,,109,MIT,
401437207,11,2951,SUNY Maritime,,3162,Alfred State College,
401435130,11,2977,Trinity (CT),31,336,Wesleyan,14
401433404,11,2528,Rensselaer,23,237,Union,13
401431177,11,2972,Plymouth State,,379,UMass Dartmouth,
401431038,11,118,Johns Hopkins,,2700,McDaniel College,
401432537,11,323,Moravian,10,2422,Muhlenberg,37
401438648,11,388,Lebanon Valley,,2015,Albright,
401441950,11,110438,Dean College,,122774,Keystone,
401444124,11,398,Wilkes,,247,King's College (PA),
401438656,11,2909,Westfield State,,114,Fitchburg State,
401435147,11,2383,Merchant Marine,41,2557,Coast Guard,33
401433048,11,2385,Mercyhurst,,2974,Shepherd,
401432109,11,2128,Charleston (WV),,2707,WV State,
401424446,11,399,Albany,23,311,Maine,21
401425429,11,2115,Central Connecticut,14,2771,Merrimack,20
401432707,11,2336,Limestone,,2213,Emory & Henry,
401437192,11,2583,Southern Connecticut State,,2441,New Haven,
401431169,11,18,Bridgewater State,,110,Mass Maritime,
401405139,11,194,Ohio State,56,84,Indiana,14
401423431,11,2598,St Francis (PA),51,2184,Duquesne,14
401405138,11,127,Michigan State,27,164,Rutgers,21
401415194,11,225,Brown,24,171,Columbia,31
401411163,11,258,Virginia,7,221,Pittsburgh,37
401432559,11,175,Ithaca,34,2782,SUNY Cortland,17
401433036,11,611,Seton Hill College,10,210,Millersville,14
401404131,11,2426,Navy,32,87,Notre Dame,35
401433029,11,2205,Edinboro,,209,Lock Haven,
401421110,11,2368,Marist,24,2674,Valparaiso,45
401450191,11,112,Tufts,,2394,Middlebury,
401422985,11,46,Georgetown,21,2083,Bucknell,24
401503090,11,2822,North Greenville,36,2698,West Georgia,43
401437004,11,2248,Gettysburg,14,2234,Franklin & Marshall,31
401423416,11,2900,St. Thomas (MN),23,56,Stetson,0
401432843,11,433,Westminster,22,509,Crown College,26
401432809,11,2121,Centre,,2398,Millsaps,
401431273,11,2891,Ripon,,268,Lawrence,
401430995,11,2056,Belhaven College,,2373,Maryville TN,
401430950,11,2564,Simpson College,,63,Buena Vista,
401431287,11,2155,Cornell College (IA),,65,Grinnell,
401431584,11,2477,Ohio Dominican,,2273,Hillsdale,
401426372,11,2247,Georgia State,28,2433,Louisiana Monroe,31
401445174,11,2725,Widener,,2808,Delaware Valley,
401441267,11,2818,Montclair State,,2970,William Paterson,
401431210,11,126,Kalamazoo,19,2651,Trine,42
401426374,11,295,Old Dominion,3,256,James Madison,37
401432717,11,366,Ferrum,,2047,Averett,
401461021,11,2614,St. Vincent,,2062,Bethany (WV),
401435091,11,374,St. John Fisher,,390,Utica,
401431560,11,2886,Northwood (MI),,2682,Walsh,
401424392,11,2729,William & Mary,45,222,Villanova,12
401424447,11,48,Delaware,13,257,Richmond,21
401424401,11,2261,Hampton,24,2210,Elon,38
401423161,11,2168,Dayton,49,2413,Morehead State,27
401431550,11,129,Saginaw Valley,,2392,Michigan Tech,
401422994,11,2230,Fordham,45,322,Lafayette,10
401441992,11,112358,Long Island University,34,284,Stonehill,28
401431578,11,308,Ashland,,2316,Kentucky Wesleyan,
401431570,11,131,Wayne State (MI),,2222,Ferris State,
401424448,11,160,New Hampshire,31,227,Rhode Island,28
401424449,11,2619,Stony Brook,17,119,Towson,21
401432960,11,2364,Minnesota State,,2851,Winona State,
401432419,11,2844,Wayne State (NE),10,2817,Minnesota St-Moorhead,7
401432965,11,389,Upper Iowa,,2894,Sioux Falls,
401432428,11,3066,Concordia-St. Paul,19,568,Minot State,11
401433021,11,215,Slippery Rock,21,2315,Kutztown,23
401432126,11,2699,West Liberty,,341,Frostburg State,
401418636,11,338,Kennesaw State,14,2046,Austin Peay,31
401422977,11,2193,East Tennessee State,17,2717,Western Carolina,20
401432822,11,386,Trinity (TX),,2553,Sewanee Univ. of the South,
401456808,11,126086,Post University,,2038,Assumption,
401445924,11,2702,Western New England,,452,Endicott College,
401445768,11,3110,Morrisville State,,173,Hartwick,
401445171,11,2779,St Lawrence,,2085,Buffalo State,
401441935,11,216,Susquehanna,,246,Juniata,
401438674,11,2258,Guilford,22,2079,Bridgewater (VA),64
401435194,11,2399,Minnesota-Morris,,2257,Greenville,
401438641,11,111674,Alvernia University,7,2221,FDU-Florham,31
401435098,11,174,Hobart,,184,Rochester,
401435121,11,2746,Wittenberg,,125974,Hilbert College,
401446236,11,2667,Ursinus,,2175,Dickinson,
401432879,11,2896,Southern Virginia,27,2913,Brevard College,41
401432785,11,2845,Waynesburg,,2686,Washington & Jefferson,
401415411,11,172,Cornell,17,159,Dartmouth,13
401420819,11,155,North Dakota,28,233,South Dakota,19
401418601,11,219,Pennsylvania,14,108,Harvard,37
401428195,11,2097,Campbell,35,2241,Gardner-Webb,42
401418790,11,2534,Sam Houston State,28,2000,Abilene Christian,45
401426254,11,47,Howard,28,2569,South Carolina State,14
401443125,11,2614,St. Vincent,,121695,Bethany Co,
401432733,11,2688,Washington & Lee,,2828,Shenandoah,
401432588,11,2171,Denison,,352,Kenyon,
401431297,11,255,Knox College,,2919,Monmouth (IL),
401432615,11,391,Oberlin,13,2748,Wooster,56
401431310,11,2832,St. Norbert,,2151,Concordia (IL),
401432771,11,2242,Geneva College,,2849,Westminster PA,
401432542,11,32,Carroll (WI),,143,Washington (MO),
401432725,11,297,Hampden-Sydney,17,2516,Randolph-Macon,38
401432777,11,146,Grove City College,,2644,Thiel College,
401431186,11,2003,Adrian,,354,Olivet College,
401431116,11,365,Alfred,,2781,Brockport State (NY),
401430974,11,67,Luther,,6845,Nebraska Wesleyan University,
401431264,11,2286,Illinois College,,266,Beloit College,
401432627,11,83,DePauw,,89,Wabash College,
401432580,11,2980,Ohio Wesleyan,,2274,Hiram,
401431193,11,2800,Alma College,34,2790,Albion,31
401432099,11,2017,Alderson-Broaddus,3,587,Notre Dame College,27
401433123,11,2331,Lenoir-Rhyne,34,2839,Tusculum,14
401438602,11,2107,Catawba,23,2105,Carson-Newman,61
401435058,11,2444,Newberry,27,2369,Mars Hill,24
401441886,11,455,WV Wesleyan,,2249,Glenville State,
401432670,11,188,Baldwin-Wallace,21,426,Mount Union,23
401433139,11,351,Wingate,,2842,UVA-Wise,
401435187,11,332,Muskingum,,317,Marietta,
401421135,11,236,Chattanooga,24,2535,Samford,35
401431142,11,2419,Mount St. Joseph,,86,Rose-Hulman,
401431126,11,2233,Franklin,,2262,Hanover,
401433407,11,2074,Bluffton,,190,Defiance,
401439526,11,2023,Anderson (IN),,2362,Manchester,
401435184,11,424,Capital,,191,Heidelberg,
401413211,11,2747,Wofford,34,2678,VMI,16
401431944,11,137,Missouri Western,,2876,Lincoln (MO),
401439517,11,2194,East Texas Baptist,43,123086,North American University,6
401432903,11,2723,UW-River Falls,35,2744,UW-Stout,34
401432895,11,2740,Wisconsin-La Crosse,,272,Wisconsin-Platteville,
401431301,11,80,Chicago,,262,Lake Forest,
401426607,11,98,Western Kentucky,45,242,Rice,10
401418843,11,2710,Western Illinois,0,282,Indiana State,21
401491900,11,490,Benedict College,58,2657,Tuskegee,21
401409241,11,166,New Mexico State,51,2320,Lamar,14
401413222,11,55,Jacksonville State,42,2198,Eastern Kentucky,17
401430959,11,2141,Coe,,2685,Wartburg,
401431498,11,2292,Indianapolis,,2654,Truman State,
401420839,11,79,Southern Illinois,18,2449,North Dakota State,21
401431014,11,2834,Sul Ross State,,2588,Southwestern University,
401431028,11,2639,Texas Lutheran,16,2810,Hardin-Simmons,45
401420786,11,2169,Delaware State,7,2415,Morgan State,37
401430967,11,49,Dubuque,21,2964,Central,24
401432802,11,2757,Berry College,,418,Hendrix College,
401431005,11,2045,Austin College,,2758,Howard Payne,
401420795,11,2450,Norfolk State,14,2428,North Carolina Central,48
401432155,11,112335,Wheeling Jesuit,,2986,Fairmont State,
401431970,11,2214,Emporia State,21,138,Northwest Missouri State,27
401431524,11,2825,Quincy,,2911,William Jewell College,
401432411,11,425,Northern State,,134,Minnesota-Duluth,
401431875,11,122666,Barton College,,101784,Erskine,
401435113,11,6353,Lakeland University,70,2524,Rockford,21
401431893,11,2395,Midwestern State,19,2025,Angelo State,37
401431085,11,72,Elmhurst,,306,Illinois Wesleyan,
401431317,11,2044,Aurora,,409,Concordia (WI),
401432570,11,2283,Benedictine (IL),,2741,Wisconsin Lutheran,
401433098,11,2146,Colorado Mines,,2237,Fort Lewis,
401435347,11,2738,Wisconsin-Eau Claire,,271,UW-Oshkosh,
401432856,11,583,Northwestern (MN),31,446,Martin Luther College,9
